leading_item_id,following_item_id,value
DBWLZWNK,DJBLNPNC,0.0
DBWLZWNK,DNMPSKTB,5236944.550212405
DBWLZWNK,DUCMGGNW,779346.4861883679
DBWLZWNK,ELQGMQWE,715329.0967358872
DBWLZWNK,FDXPMYGF,0.0
DBWLZWNK,FQCLOEXA,2343921.937175153
DBWLZWNK,FRHNWLNI,811507.9444575156
DBWLZWNK,FTSVTTSR,191986.77280459646
DBWLZWNK,FWUCPMMW,37798.40798125975
DBWLZWNK,GYHKIVQT,30029657.675858393
DBWLZWNK,HXYSSRXE,5145406.373360296
DBWLZWNK,IGDVVKUD,19946.735540304333
DBWLZWNK,JBVHSUWY,357933.2118056244
DBWLZWNK,JPBRUTWP,5525081.370815828
DBWLZWNK,JSLXRQOK,9014.65524042584
DBWLZWNK,KEUWZRKO,384926.33575873356
DBWLZWNK,LLHREMKS,35089.3295273222
DBWLZWNK,LPHPPJUG,1379513.7482863157
DBWLZWNK,LRVGFDFM,2817085.250654334
DBWLZWNK,LSOIUSXD,171184.71202754928
DBWLZWNK,NAQIHUKZ,23659.407224214636
DBWLZWNK,NZKBIBNU,306022.8677717345
DBWLZWNK,OGAFEHLU,38645.98850931227
DBWLZWNK,OKMBFVKS,1810268.150542092
DBWLZWNK,OXKURKXR,53276.75264032092
DBWLZWNK,PYZMVUWD,13648.028667706996
DBWLZWNK,QRKRBYJL,2261388.6526382715
DBWLZWNK,QVLMOEYE,1082051.628552096
DBWLZWNK,RAWUKQMJ,4555195.963986106
DBWLZWNK,RCBZUSIM,0.0
DBWLZWNK,RJGPVEXX,639217.1575445994
DBWLZWNK,SAHWCZNH,2016561.2277683965
DBWLZWNK,SDWAYPIK,5486142.189205064
DBWLZWNK,SUOYXCHP,31804.846600420773
DBWLZWNK,UIFPPCLR,91778.40059742425
DBWLZWNK,UXSPKBJR,504747.66531097144
DBWLZWNK,VBYCLTYZ,610473.8751980467
DBWLZWNK,VMAQSTJE,16461.828689865768
DBWLZWNK,VUAFAIYJ,868842.9973744983
DBWLZWNK,WBLJNPZQ,151144.59694711072
DBWLZWNK,WHPUAOID,13632.895257381722
DBWLZWNK,WQMVCOEM,13878.896128064021
DBWLZWNK,XUOIQPFL,2663875.236378286
DBWLZWNK,ZCELVYQU,172331.0176449716
DBWLZWNK,ZGJXVMNI,2735959.090090385
DBWLZWNK,ZKENOUDA,389393.73404066265
DBWLZWNK,ZXERAXWP,44141.38313896395
DDEXPPXU,APQGTRMF,7061.750857199542
DDEXPPXU,BEZYMBBT,2990771.763247631
DDEXPPXU,DEWLVASR,428967.5413268041
DDEXPPXU,DJBLNPNC,0.0
DDEXPPXU,FRHNWLNI,856111.599588214
DDEXPPXU,FTSVTTSR,195641.18082661647
DDEXPPXU,GKQIJYDH,3650542.1682702387
DDEXPPXU,JERHKLYW,0.0
DDEXPPXU,JSLXRQOK,43461.485553241335
DDEXPPXU,KJNSOAHR,24478651.935357083
DDEXPPXU,LLHREMKS,77801.42149393447
DDEXPPXU,NZKBIBNU,364774.4289227398
DDEXPPXU,OJIFIHMZ,3092896.9069969505
DDEXPPXU,OKMBFVKS,1793427.2972201589
DDEXPPXU,QJQJSWFU,90009.76318071038
DDEXPPXU,ROACSLMG,2240001.7046822757
DDEXPPXU,UIFPPCLR,106637.85981784947
DDEXPPXU,VBYCLTYZ,514263.1143953651
DDEXPPXU,VMAQSTJE,5682.980498868972
DDEXPPXU,XIIEJNEE,89848.52793880273
DDEXPPXU,ZCELVYQU,234018.94661437673
DDEXPPXU,ZKENOUDA,376863.0989067741
DDEXPPXU,ZXERAXWP,108907.40108353458
DEWLVASR,AANGBULD,433961.2526492402
DEWLVASR,APQGTRMF,36733.25910631288
DEWLVASR,BEZYMBBT,2973004.224534479
DEWLVASR,CCLHWFWF,12403822.489658866
DEWLVASR,DNMPSKTB,5047674.609123085
DEWLVASR,DUCMGGNW,786338.4412081772
DEWLVASR,ELQGMQWE,756896.1017453698
DEWLVASR,EVBVXETX,5208762.149308483
DEWLVASR,FCYBOAXC,108642918.38684638
DEWLVASR,FITUEHWN,78301.2357391296
DEWLVASR,FQCLOEXA,2413124.325866727
DEWLVASR,FTSVTTSR,155870.25724665215
DEWLVASR,FWUCPMMW,17755.095789165236
DEWLVASR,GYHKIVQT,28900098.610357076
DEWLVASR,IGDVVKUD,0.0
DEWLVASR,JBVHSUWY,351893.6313374764
DEWLVASR,JPBRUTWP,5482365.870559945
DEWLVASR,KJNSOAHR,23287566.63887522
DEWLVASR,LPHPPJUG,1438544.7952656704
DEWLVASR,LRVGFDFM,2838590.120376759
DEWLVASR,LSOIUSXD,144027.39875671826
DEWLVASR,LTOYKIML,501647.0391479726
DEWLVASR,LUENUFGA,3516859.923182289
DEWLVASR,MBSBZBXA,4056543.210462776
DEWLVASR,OGAFEHLU,20280.702700316906
DEWLVASR,OJIFIHMZ,3128623.168694776
DEWLVASR,OKMBFVKS,1816633.2968817395
DEWLVASR,OXKURKXR,140579.12411937863
DEWLVASR,QJQJSWFU,108581.11518205516
DEWLVASR,QVLMOEYE,1139036.1410923316
DEWLVASR,RAWUKQMJ,4514891.543626628
DEWLVASR,RCBZUSIM,54408.16991655342
DEWLVASR,SDWAYPIK,5409049.161656643
DEWLVASR,UIFPPCLR,132104.00488925027
DEWLVASR,UQYUIVVR,4116435.6974052526
DEWLVASR,VMAQSTJE,14774.149454234168
DEWLVASR,VUAFAIYJ,863063.3797111101
DEWLVASR,VWMBASNE,119740.66017945344
DEWLVASR,WBLJNPZQ,195167.71131068747
DEWLVASR,WPQXWHYO,16762131.628405798
DEWLVASR,XIIEJNEE,0.0
DEWLVASR,XUOIQPFL,2612560.4678068226
DEWLVASR,YSYHGLQK,37640.69497847371
DEWLVASR,ZCELVYQU,224820.3650783957
DEWLVASR,ZGJXVMNI,2640905.436481702
DEWLVASR,ZKENOUDA,322140.09594020527
DEWLVASR,ZXERAXWP,38869.44197084196
DJBLNPNC,AXULOHBQ,79023.94802923221
DJBLNPNC,BJALXPFS,179880.11416061688
DJBLNPNC,BLANHGYY,41132.62219526898
DJBLNPNC,BSRMSVTC,330441.54875818174
DJBLNPNC,CCLHWFWF,12166544.510879166
DJBLNPNC,DNMPSKTB,5152749.277472541
DJBLNPNC,DUCMGGNW,827805.1447185338
DJBLNPNC,FDXPMYGF,31088.99113711994
DJBLNPNC,FITUEHWN,81362.92483958136
DJBLNPNC,FRHNWLNI,875948.5421170546
DJBLNPNC,HCDTGMST,205790.91065573134
DJBLNPNC,JERHKLYW,61336.82131494954
DJBLNPNC,JPBRUTWP,5800789.597116884
DJBLNPNC,KEUWZRKO,413892.64126665005
DJBLNPNC,LRVGFDFM,2810418.615349449
DJBLNPNC,LSOIUSXD,235323.44131322065
DJBLNPNC,LUENUFGA,3651232.9537302353
DJBLNPNC,MBSBZBXA,4113004.760289454
DJBLNPNC,OGAFEHLU,63205.090765052475
DJBLNPNC,PYZMVUWD,23596.759284626693
DJBLNPNC,ROACSLMG,2126979.338271936
DJBLNPNC,STZDBITS,18193853.346460238
DJBLNPNC,SUOYXCHP,108716.7625060752
DJBLNPNC,TGOELCAG,299378.02118828706
DJBLNPNC,UGEQLMXM,255281.73927984014
DJBLNPNC,UIFPPCLR,116292.4424154954
DJBLNPNC,UQYUIVVR,4728329.086702036
DJBLNPNC,UXSPKBJR,540002.5744031905
DJBLNPNC,VMAQSTJE,39438.25670405105
DJBLNPNC,VWMBASNE,129204.2286094795
DJBLNPNC,WBLJNPZQ,272331.65617711237
DJBLNPNC,WHPUAOID,136661.5697573591
DJBLNPNC,WQMVCOEM,122574.93615594506
DJBLNPNC,XIFHSOWQ,72394.48223915417
DNMPSKTB,AANGBULD,518153.22722974373
DNMPSKTB,APQGTRMF,119629.82665794948
DNMPSKTB,ATLDMDBO,39906837.6421746
DNMPSKTB,AXULOHBQ,27626.36631033849
DNMPSKTB,BEZYMBBT,3016468.2741894843
DNMPSKTB,BJALXPFS,162397.6233341014
DNMPSKTB,BSRMSVTC,240536.4559048838
DNMPSKTB,BTMOEMEP,14675486.846615013
DNMPSKTB,CCLHWFWF,11992845.641196724
DNMPSKTB,DBWLZWNK,212775.71143613616
DNMPSKTB,DDEXPPXU,38073.059524614364
DNMPSKTB,DEWLVASR,438186.77835696656
DNMPSKTB,DJBLNPNC,44425.926878025755
DNMPSKTB,DUCMGGNW,809006.9757287619
DNMPSKTB,ELQGMQWE,818885.4946023561
DNMPSKTB,EVBVXETX,5271752.127591246
DNMPSKTB,FCYBOAXC,110385687.86225092
DNMPSKTB,FDXPMYGF,0.0
DNMPSKTB,FITUEHWN,111798.36212651711
DNMPSKTB,FQCLOEXA,2359315.844877083
DNMPSKTB,FRHNWLNI,881030.2826576573
DNMPSKTB,FTSVTTSR,211277.3374221027
DNMPSKTB,GYHKIVQT,28091479.3776429
DNMPSKTB,HXYSSRXE,5146151.013964035
DNMPSKTB,IGDVVKUD,20428.19704050757
DNMPSKTB,JBVHSUWY,347799.59776575444
DNMPSKTB,JERHKLYW,42338.079773453996
DNMPSKTB,JPBRUTWP,5617978.772083394
DNMPSKTB,KJNSOAHR,24465596.794980336
DNMPSKTB,LPHPPJUG,1362211.903149676
DNMPSKTB,LRVGFDFM,2866567.886589376
DNMPSKTB,LSOIUSXD,179721.30580538232
DNMPSKTB,MBSBZBXA,4064988.8793607946
DNMPSKTB,MIRCVAMV,60531.97613020148
DNMPSKTB,NZKBIBNU,348269.26366624516
DNMPSKTB,OGAFEHLU,28795.312221934088
DNMPSKTB,OKMBFVKS,1836300.538991162
DNMPSKTB,OXKURKXR,181302.7703344957
DNMPSKTB,PYZMVUWD,19405.6745191589
DNMPSKTB,QJQJSWFU,104171.32220968232
DNMPSKTB,QRKRBYJL,2267684.2622697875
DNMPSKTB,QVLMOEYE,1122911.1411113394
DNMPSKTB,RAWUKQMJ,4491743.313786305
DNMPSKTB,RCBZUSIM,31783.248967136256
DNMPSKTB,RJGPVEXX,621163.1176181026
DNMPSKTB,SAHWCZNH,1985021.8218309344
DNMPSKTB,SDWAYPIK,5481123.520429017
DNMPSKTB,UGEQLMXM,245471.02781377686
DNMPSKTB,UIFPPCLR,62776.29152994789
DNMPSKTB,UQYUIVVR,4054629.1822574283
DNMPSKTB,VBYCLTYZ,501175.3099644864
DNMPSKTB,VMAQSTJE,0.0
DNMPSKTB,VWMBASNE,124866.56920165895
DNMPSKTB,WBLJNPZQ,163045.5102252732
DNMPSKTB,WPQXWHYO,16765285.948907057
DNMPSKTB,XIFHSOWQ,65574.05398432724
DNMPSKTB,XIIEJNEE,63244.804751309566
DNMPSKTB,XIPPENFQ,102761.47686433513
DNMPSKTB,XUOIQPFL,2634129.0172901424
DNMPSKTB,ZGJXVMNI,2726935.5929680094
DNMPSKTB,ZKENOUDA,416694.7454321678
DNMPSKTB,ZXERAXWP,67724.15354495402
DUCMGGNW,BLANHGYY,81855.41834685579
DUCMGGNW,BUZIIBYG,11425585.987738017
DUCMGGNW,FDXPMYGF,50752.464507089
DUCMGGNW,FITUEHWN,121475.60421097884
DUCMGGNW,FRHNWLNI,813002.6067735828
DUCMGGNW,GKQIJYDH,3535715.540482602
DUCMGGNW,HCDTGMST,212321.7670742683
DUCMGGNW,HXYSSRXE,4917531.789615263
DUCMGGNW,JBVHSUWY,339378.14523619413
DUCMGGNW,JPBRUTWP,5691011.615622693
DUCMGGNW,KEUWZRKO,414873.2706011445
DUCMGGNW,LRVGFDFM,2802040.3699138146
DUCMGGNW,LSOIUSXD,220039.84122737497
DUCMGGNW,OGAFEHLU,60485.65538038779
DUCMGGNW,RAWUKQMJ,4532450.966652873
DUCMGGNW,RCBZUSIM,71738.8593118107
DUCMGGNW,RJGPVEXX,627479.8622452179
DUCMGGNW,SAHWCZNH,2016159.4507920165
DUCMGGNW,STZDBITS,18030952.234584704
DUCMGGNW,SUOYXCHP,76996.98355532065
DUCMGGNW,UGEQLMXM,275616.5174072846
DUCMGGNW,UXSPKBJR,542876.3878920921
DUCMGGNW,VBYCLTYZ,618740.0284782839
DUCMGGNW,VMAQSTJE,29428.66097293608
DUCMGGNW,WPQXWHYO,16902256.435734093
DUCMGGNW,XIFHSOWQ,88222.09510627482
DUCMGGNW,ZXERAXWP,92499.05856150575
ELQGMQWE,AANGBULD,550738.9009319907
ELQGMQWE,APQGTRMF,124478.73054662626
ELQGMQWE,BEZYMBBT,2981756.272180739
ELQGMQWE,BLANHGYY,53941.348489298485
ELQGMQWE,BUZIIBYG,12935568.09443701
ELQGMQWE,CCLHWFWF,11403885.19328138
ELQGMQWE,DBWLZWNK,130933.46214674879
ELQGMQWE,DEWLVASR,428180.7824565354
ELQGMQWE,DNMPSKTB,5117194.3174231965
ELQGMQWE,DUCMGGNW,837755.5421141721
ELQGMQWE,FITUEHWN,80996.23777621612
ELQGMQWE,FQCLOEXA,2351223.054067707
ELQGMQWE,FTSVTTSR,179004.96000947617
ELQGMQWE,FWUCPMMW,0.0
ELQGMQWE,GKQIJYDH,3981097.5441231667
ELQGMQWE,GYHKIVQT,28330097.341209456
ELQGMQWE,HXYSSRXE,5004105.369545901
ELQGMQWE,JERHKLYW,32611.301534282975
ELQGMQWE,JSLXRQOK,67656.34194464423
ELQGMQWE,KAGJCHMR,15309.696962658316
ELQGMQWE,KEUWZRKO,379182.12243753765
ELQGMQWE,KJNSOAHR,23834568.050952766
ELQGMQWE,LLHREMKS,17288.815510712564
ELQGMQWE,LRVGFDFM,2808503.7233137847
ELQGMQWE,NAQIHUKZ,42804.97760846745
ELQGMQWE,OKMBFVKS,1779335.0612095976
ELQGMQWE,OXKURKXR,81715.38555184659
ELQGMQWE,QRKRBYJL,2275016.9574428285
ELQGMQWE,RJGPVEXX,594646.4815643267
ELQGMQWE,SDWAYPIK,5477014.034962503
ELQGMQWE,STZDBITS,17262866.897228982
ELQGMQWE,TGOELCAG,289104.3837808338
ELQGMQWE,UIFPPCLR,125488.85878901742
ELQGMQWE,UQYUIVVR,4062623.135179242
ELQGMQWE,VBYCLTYZ,555219.9177578972
ELQGMQWE,WBLJNPZQ,217454.40530259442
ELQGMQWE,WHPUAOID,76467.07179255318
ELQGMQWE,WPQXWHYO,16893696.854074642
ELQGMQWE,XIIEJNEE,15660.384204298258
ELQGMQWE,XIPPENFQ,137231.07006817264
ELQGMQWE,XMKRPGLB,776233.430551182
ELQGMQWE,XUOIQPFL,2591335.0654946957
ELQGMQWE,YSYHGLQK,0.0
ELQGMQWE,ZCELVYQU,157531.8725693808
ELQGMQWE,ZGJXVMNI,2633207.0142441737
ELQGMQWE,ZKENOUDA,414944.87807228323
ELQGMQWE,ZXERAXWP,59344.67304920219
EVBVXETX,ATLDMDBO,37145198.14351593
EVBVXETX,AXULOHBQ,41044.22299255896
EVBVXETX,BJALXPFS,140423.93986348854
EVBVXETX,BLANHGYY,3570.880358141847
EVBVXETX,BSRMSVTC,261332.9846286825
EVBVXETX,BTMOEMEP,14400571.828996757
EVBVXETX,BUZIIBYG,12058854.42534119
EVBVXETX,DJBLNPNC,0.0
EVBVXETX,DNMPSKTB,5218056.99534649
EVBVXETX,FDXPMYGF,32399.31157178525
EVBVXETX,FQCLOEXA,2331136.423245082
EVBVXETX,FRHNWLNI,822752.5251410105
EVBVXETX,GYHKIVQT,31534456.550247487
EVBVXETX,HXYSSRXE,5191315.415472377
EVBVXETX,IGDVVKUD,0.0
EVBVXETX,JPBRUTWP,5619333.83826348
EVBVXETX,JSLXRQOK,56334.43612206075
EVBVXETX,KEUWZRKO,345287.5877189585
EVBVXETX,KJNSOAHR,23872934.49990536
EVBVXETX,LPHPPJUG,1352746.3713005888
EVBVXETX,LUENUFGA,3556256.8324743635
EVBVXETX,MIRCVAMV,258023.58344215248
EVBVXETX,NZKBIBNU,327494.7538919286
EVBVXETX,OGAFEHLU,51972.471700471826
EVBVXETX,PYZMVUWD,0.0
EVBVXETX,QRKRBYJL,2250357.061452441
EVBVXETX,QVLMOEYE,1180751.9332411173
EVBVXETX,RAWUKQMJ,4521389.68872842
EVBVXETX,RCBZUSIM,0.0
EVBVXETX,RJGPVEXX,641823.1755147548
EVBVXETX,ROACSLMG,2221436.231660001
EVBVXETX,SAHWCZNH,2047095.5984857967
EVBVXETX,SDWAYPIK,5476083.307915094
EVBVXETX,SUOYXCHP,26843.673943895847
EVBVXETX,UGEQLMXM,237006.40486252215
EVBVXETX,UXSPKBJR,565723.6689130929
EVBVXETX,VBYCLTYZ,517196.72185167717
EVBVXETX,WPQXWHYO,16507574.898179034
EVBVXETX,WQMVCOEM,45871.53751543909
EVBVXETX,XIFHSOWQ,80269.03324612975
EVBVXETX,XIPPENFQ,185410.0940511995
EVBVXETX,ZCELVYQU,244065.6850854787
EVBVXETX,ZGJXVMNI,2676449.769182598
FCYBOAXC,AHMDUILJ,128867.02081370866
FCYBOAXC,AXULOHBQ,87109.2179855546
FCYBOAXC,BSRMSVTC,287251.1786564025
FCYBOAXC,BTMOEMEP,14552510.870867282
FCYBOAXC,CCLHWFWF,12329414.381990008
FCYBOAXC,DBWLZWNK,199248.23933122354
FCYBOAXC,DNMPSKTB,5245459.825407359
FCYBOAXC,FRHNWLNI,765020.6980802813
FCYBOAXC,FWUCPMMW,0.0
FCYBOAXC,HXYSSRXE,5052249.888043354
FCYBOAXC,JBVHSUWY,407292.7584836278
FCYBOAXC,JPBRUTWP,5607094.020536039
FCYBOAXC,JSLXRQOK,78713.00019306596
FCYBOAXC,LPHPPJUG,1385097.242393672
FCYBOAXC,LRVGFDFM,2814573.864402947
FCYBOAXC,LSOIUSXD,191486.37650052086
FCYBOAXC,LUENUFGA,3547892.261227064
FCYBOAXC,MIRCVAMV,149796.2151522762
FCYBOAXC,NAQIHUKZ,70514.3986577699
FCYBOAXC,QKXNTIIB,1494532.4093157612
FCYBOAXC,QRKRBYJL,2210183.3579861196
FCYBOAXC,UGEQLMXM,260889.43400087068
FCYBOAXC,UQYUIVVR,4045289.1465607146
FCYBOAXC,VUAFAIYJ,882028.0737737557
FCYBOAXC,VWMBASNE,139791.20748910075
FCYBOAXC,WBLJNPZQ,136272.3965546172
FCYBOAXC,XIPPENFQ,155114.22120418353
FCYBOAXC,YSYHGLQK,14605.676649924368
FCYBOAXC,ZXERAXWP,59105.926565463655
FDXPMYGF,AHMDUILJ,35140.51208570786
FDXPMYGF,BJALXPFS,171827.2473449572
FDXPMYGF,BSRMSVTC,279659.6048181467
FDXPMYGF,BTMOEMEP,14373891.205944933
FDXPMYGF,CCLHWFWF,11816933.04609038
FDXPMYGF,DNMPSKTB,5184759.925447982
FDXPMYGF,DUCMGGNW,869980.3165312759
FDXPMYGF,EVBVXETX,5194397.682225967
FDXPMYGF,FCYBOAXC,112306663.31566681
FDXPMYGF,FITUEHWN,178112.36141602974
FDXPMYGF,FQCLOEXA,2249774.1881167316
FDXPMYGF,FRHNWLNI,791099.836559867
FDXPMYGF,HCDTGMST,262482.00350384833
FDXPMYGF,HXYSSRXE,5286149.308472589
FDXPMYGF,IGDVVKUD,60015.33087698743
FDXPMYGF,JERHKLYW,0.0
FDXPMYGF,JPBRUTWP,5704058.359309326
FDXPMYGF,KEUWZRKO,440560.590948008
FDXPMYGF,LSOIUSXD,187652.3449617615
FDXPMYGF,LUENUFGA,3667572.447136989
FDXPMYGF,MBSBZBXA,4015312.855600049
FDXPMYGF,MIRCVAMV,96122.00286370516
FDXPMYGF,OGAFEHLU,78653.31688925158
FDXPMYGF,PYZMVUWD,83556.43341995962
FDXPMYGF,QJQJSWFU,150252.81268667337
FDXPMYGF,RAWUKQMJ,4484937.364106341
FDXPMYGF,SAHWCZNH,2011289.990649051
FDXPMYGF,STZDBITS,17724636.610610917
FDXPMYGF,SUOYXCHP,30625.13681106642
FDXPMYGF,TGOELCAG,344641.80384661583
FDXPMYGF,UGEQLMXM,273906.7587817558
FDXPMYGF,UIFPPCLR,130133.67259952985
FDXPMYGF,VMAQSTJE,93398.65331322607
FDXPMYGF,VWMBASNE,133156.2616629172
FDXPMYGF,WBLJNPZQ,173107.1979049025
FDXPMYGF,WPQXWHYO,16699546.147359114
FDXPMYGF,WQMVCOEM,137580.05409969157
FDXPMYGF,XIFHSOWQ,79210.21293559577
FDXPMYGF,XIPPENFQ,135658.2390041519
FITUEHWN,ATLDMDBO,32959739.249464355
FITUEHWN,BEZYMBBT,2975422.9493155666
FITUEHWN,DJBLNPNC,16261.206267098896
FITUEHWN,FDXPMYGF,30582.281370528042
FITUEHWN,IGDVVKUD,13924.038166243583
FITUEHWN,JPBRUTWP,5800588.533218402
FITUEHWN,KJNSOAHR,24120801.946658064
FITUEHWN,LPHPPJUG,1348945.7804382965
FITUEHWN,LRVGFDFM,2834086.2882270366
FITUEHWN,LSOIUSXD,200408.2226359262
FITUEHWN,MIRCVAMV,89149.09423472174
FITUEHWN,OGAFEHLU,51295.02342776861
FITUEHWN,PYZMVUWD,51711.36421632953
FITUEHWN,RAWUKQMJ,4621272.503641902
FITUEHWN,RCBZUSIM,28797.52881810628
FITUEHWN,SAAYMURU,77975.92435463984
FITUEHWN,SDWAYPIK,5694108.671134244
FITUEHWN,SNHYOVBM,301580.1705101328
FITUEHWN,STZDBITS,16691134.80244428
FITUEHWN,UGEQLMXM,330503.3536528433
FITUEHWN,WBLJNPZQ,244034.77118553594
FITUEHWN,XMKRPGLB,800269.0992622431
FITUEHWN,XUOIQPFL,2640385.5659407275
FQCLOEXA,AANGBULD,527043.8828521301
FQCLOEXA,AHMDUILJ,167941.2484806492
FQCLOEXA,APQGTRMF,49677.79247205984
FQCLOEXA,ATLDMDBO,34339854.70411295
FQCLOEXA,AXULOHBQ,115613.3164635878
FQCLOEXA,BLANHGYY,87879.04865749087
FQCLOEXA,BSRMSVTC,250478.31528594485
FQCLOEXA,DEWLVASR,434369.70073896414
FQCLOEXA,DJBLNPNC,35094.40351940412
FQCLOEXA,DNMPSKTB,5204709.639719599
FQCLOEXA,EVBVXETX,5349316.192799517
FQCLOEXA,FDXPMYGF,21157.428735214286
FQCLOEXA,FITUEHWN,95885.07896831818
FQCLOEXA,FRHNWLNI,847879.6248201397
FQCLOEXA,FWUCPMMW,62196.786580022424
FQCLOEXA,HCDTGMST,250545.92956452304
FQCLOEXA,HXYSSRXE,5135228.794140298
FQCLOEXA,IGDVVKUD,50803.23186156526
FQCLOEXA,JSLXRQOK,40335.91270817723
FQCLOEXA,KAGJCHMR,37887.95823884476
FQCLOEXA,KEUWZRKO,399831.78669977654
FQCLOEXA,KJNSOAHR,24030782.927317478
FQCLOEXA,LLHREMKS,104231.05490627792
FQCLOEXA,LUENUFGA,3558193.69982523
FQCLOEXA,MBSBZBXA,4044738.675992953
FQCLOEXA,MIRCVAMV,102879.12848400697
FQCLOEXA,NZKBIBNU,340113.7637269506
FQCLOEXA,OKMBFVKS,1825891.3211605009
FQCLOEXA,PYZMVUWD,20733.669851039536
FQCLOEXA,QJQJSWFU,103490.78824868333
FQCLOEXA,SAAYMURU,64461.1830203617
FQCLOEXA,SAHWCZNH,1951334.9463446918
FQCLOEXA,SNHYOVBM,269492.4372713282
FQCLOEXA,UIFPPCLR,122119.08974498883
FQCLOEXA,UXSPKBJR,587551.7451429642
FQCLOEXA,VBYCLTYZ,560558.1348749092
FQCLOEXA,VMAQSTJE,44666.84031092841
FQCLOEXA,VWMBASNE,177408.77791116992
FQCLOEXA,WPQXWHYO,16562271.640983973
FQCLOEXA,WQMVCOEM,65740.91921451315
FQCLOEXA,XIFHSOWQ,92889.86036514025
FQCLOEXA,XIPPENFQ,143621.3074468472
FQCLOEXA,ZCELVYQU,203928.99606590392
FQCLOEXA,ZKENOUDA,358566.6648609
FQCLOEXA,ZXERAXWP,11357.172202719375
FRHNWLNI,APQGTRMF,64366.95762891136
FRHNWLNI,ATLDMDBO,36371281.597280055
FRHNWLNI,AXULOHBQ,43717.20197724085
FRHNWLNI,BJALXPFS,204387.99316898314
FRHNWLNI,BLANHGYY,37942.89148881752
FRHNWLNI,BSRMSVTC,292410.0543608251
FRHNWLNI,DDEXPPXU,39886.20427276939
FRHNWLNI,DEWLVASR,434331.28015222773
FRHNWLNI,DJBLNPNC,37404.87026884314
FRHNWLNI,DNMPSKTB,5237131.775271204
FRHNWLNI,DUCMGGNW,820703.4463689052
FRHNWLNI,EVBVXETX,5283947.638440319
FRHNWLNI,FDXPMYGF,17086.787030027248
FRHNWLNI,FQCLOEXA,2353503.7997282743
FRHNWLNI,GYHKIVQT,30226086.371801794
FRHNWLNI,HCDTGMST,229595.04113693582
FRHNWLNI,HXYSSRXE,5062606.720644068
FRHNWLNI,IGDVVKUD,34644.8653524518
FRHNWLNI,JPBRUTWP,5643564.511696746
FRHNWLNI,KJNSOAHR,24382540.05519418
FRHNWLNI,LPHPPJUG,1319705.9463570146
FRHNWLNI,LRVGFDFM,2768248.336930907
FRHNWLNI,LSOIUSXD,170110.37812399399
FRHNWLNI,LUENUFGA,3506967.066046344
FRHNWLNI,OGAFEHLU,95297.63614360522
FRHNWLNI,PYZMVUWD,24277.127868104726
FRHNWLNI,QJQJSWFU,157166.08887064504
FRHNWLNI,QRKRBYJL,2333345.777706718
FRHNWLNI,QVLMOEYE,1186167.5814540354
FRHNWLNI,RAWUKQMJ,4602854.667008593
FRHNWLNI,RCBZUSIM,24076.284531218
FRHNWLNI,RJGPVEXX,632345.5726631018
FRHNWLNI,ROACSLMG,2235346.7222210076
FRHNWLNI,SAHWCZNH,1995538.71281036
FRHNWLNI,SDWAYPIK,5533594.9148476515
FRHNWLNI,SUOYXCHP,40443.926560759544
FRHNWLNI,UGEQLMXM,224770.31524534104
FRHNWLNI,UIFPPCLR,83134.20840567723
FRHNWLNI,UXSPKBJR,506300.3269915427
FRHNWLNI,VBYCLTYZ,560257.8652662993
FRHNWLNI,VMAQSTJE,46906.547134787776
FRHNWLNI,VWMBASNE,158082.89535479946
FRHNWLNI,WPQXWHYO,16830027.429756798
FRHNWLNI,WQMVCOEM,34431.83557596523
FRHNWLNI,XIFHSOWQ,89386.53166473936
FRHNWLNI,XIPPENFQ,100506.65030590072
FRHNWLNI,XUOIQPFL,2675456.8359815404
FRHNWLNI,ZCELVYQU,188184.06581931468
FRHNWLNI,ZGJXVMNI,2708539.2261017095
FRHNWLNI,ZKENOUDA,386627.44272556575
FTSVTTSR,AANGBULD,479091.35831361124
FTSVTTSR,AXULOHBQ,89526.55014043953
FTSVTTSR,BEZYMBBT,2976014.3803591705
FTSVTTSR,BJALXPFS,202131.2993054618
FTSVTTSR,BLANHGYY,50377.6272031758
FTSVTTSR,BSRMSVTC,314994.9033367876
FTSVTTSR,DBWLZWNK,139681.0371524226
FTSVTTSR,DEWLVASR,420100.0812900127
FTSVTTSR,DNMPSKTB,5221894.679979293
FTSVTTSR,ELQGMQWE,738134.0600380963
FTSVTTSR,FQCLOEXA,2306869.999153114
FTSVTTSR,FWUCPMMW,15501.298424162902
FTSVTTSR,GKQIJYDH,3986609.0701885573
FTSVTTSR,IGDVVKUD,79430.23404712882
FTSVTTSR,KAGJCHMR,30813.156823758967
FTSVTTSR,KEUWZRKO,401149.85234648734
FTSVTTSR,KJNSOAHR,24238033.899890102
FTSVTTSR,LLHREMKS,48249.278940835036
FTSVTTSR,LSOIUSXD,182339.06148183998
FTSVTTSR,LTOYKIML,525718.8662412977
FTSVTTSR,MBSBZBXA,4058155.750541065
FTSVTTSR,MIRCVAMV,67411.35362619814
FTSVTTSR,OKMBFVKS,1815276.2214545999
FTSVTTSR,OXKURKXR,118492.20819735155
FTSVTTSR,QKXNTIIB,1442774.579343942
FTSVTTSR,RCBZUSIM,10791.633019251749
FTSVTTSR,SAAYMURU,39811.54799191654
FTSVTTSR,SNHYOVBM,284889.6131966063
FTSVTTSR,STZDBITS,16060493.795327282
