leading_item_id,following_item_id,value
DEWLVASR,LTOYKIML,508096.5113148419
DEWLVASR,LUENUFGA,3643288.69589421
DEWLVASR,MBSBZBXA,4235431.561107152
DEWLVASR,OGAFEHLU,123455.67916661222
DEWLVASR,OKMBFVKS,1701857.1334068016
DEWLVASR,QJQJSWFU,150909.965221012
DEWLVASR,QRKRBYJL,2005240.9580410784
DEWLVASR,QVLMOEYE,1203891.9604177945
DEWLVASR,RAWUKQMJ,3443982.9320666855
DEWLVASR,RJGPVEXX,690778.8050196306
DEWLVASR,SDWAYPIK,5812087.6811178
DEWLVASR,UGEQLMXM,325000.4482707223
DEWLVASR,UIFPPCLR,101787.581179047
DEWLVASR,UQYUIVVR,3269172.6498207087
DEWLVASR,VBYCLTYZ,471034.10197941493
DEWLVASR,VMAQSTJE,62060.0287277177
DEWLVASR,VWMBASNE,158468.39698886592
DEWLVASR,WPQXWHYO,16337215.106503353
DEWLVASR,XIFHSOWQ,100075.05440168176
DEWLVASR,XIPPENFQ,182538.087420566
DEWLVASR,XUOIQPFL,2707399.7477652566
DEWLVASR,ZCELVYQU,218328.73486853763
DEWLVASR,ZGJXVMNI,2745934.9235255327
DEWLVASR,ZKENOUDA,441531.98450866714
DEWLVASR,ZXERAXWP,35607.71514665801
DNMPSKTB,AANGBULD,632843.3955439106
DNMPSKTB,APQGTRMF,101859.87405686267
DNMPSKTB,ATLDMDBO,42680895.80463454
DNMPSKTB,AXULOHBQ,60129.927174807526
DNMPSKTB,BEZYMBBT,3675242.919198591
DNMPSKTB,BLANHGYY,55731.25186489709
DNMPSKTB,BSRMSVTC,313127.35927002877
DNMPSKTB,BTMOEMEP,15240004.32574966
DNMPSKTB,DBWLZWNK,194045.9618538823
DNMPSKTB,DDEXPPXU,64288.62030544598
DNMPSKTB,DEWLVASR,434458.7059176238
DNMPSKTB,ELQGMQWE,604719.953646123
DNMPSKTB,EVBVXETX,5078243.184588512
DNMPSKTB,FQCLOEXA,2561472.3337660646
DNMPSKTB,GYHKIVQT,24816847.29920159
DNMPSKTB,HXYSSRXE,4969217.81441798
DNMPSKTB,IGDVVKUD,8485.539260349236
DNMPSKTB,JBVHSUWY,365624.86629083473
DNMPSKTB,JERHKLYW,55454.0773829259
DNMPSKTB,JPBRUTWP,5214734.069169295
DNMPSKTB,KJNSOAHR,18922654.655897263
DNMPSKTB,LPHPPJUG,1278550.1850378579
DNMPSKTB,LRVGFDFM,3132924.040032303
DNMPSKTB,LSOIUSXD,161856.27900304087
DNMPSKTB,MBSBZBXA,4125932.4904384017
DNMPSKTB,NZKBIBNU,401069.1025272729
DNMPSKTB,OGAFEHLU,55118.72087964695
DNMPSKTB,OKMBFVKS,1638728.1603617407
DNMPSKTB,OXKURKXR,164908.89451245125
DNMPSKTB,QJQJSWFU,156357.47520447988
DNMPSKTB,QRKRBYJL,1886371.4005744155
DNMPSKTB,QVLMOEYE,1117599.5115215653
DNMPSKTB,RAWUKQMJ,3446005.40662534
DNMPSKTB,RCBZUSIM,33374.63425081596
DNMPSKTB,RJGPVEXX,669212.5194325843
DNMPSKTB,SDWAYPIK,5736962.076881789
DNMPSKTB,UGEQLMXM,289333.9440924963
DNMPSKTB,UIFPPCLR,94929.05941475835
DNMPSKTB,UQYUIVVR,3014360.063652213
DNMPSKTB,VBYCLTYZ,408578.9412074713
DNMPSKTB,VMAQSTJE,0.0
DNMPSKTB,VWMBASNE,106243.0871562846
DNMPSKTB,WBLJNPZQ,144467.47802311927
DNMPSKTB,WPQXWHYO,16129256.799770642
DNMPSKTB,XIFHSOWQ,73700.03407191299
DNMPSKTB,XUOIQPFL,2792780.455502374
DNMPSKTB,ZGJXVMNI,2693810.7085825596
DNMPSKTB,ZKENOUDA,401096.79694454744
DNMPSKTB,ZXERAXWP,103518.24543448258
DUCMGGNW,BJALXPFS,191707.6117343912
DUCMGGNW,BLANHGYY,80051.16506637726
DUCMGGNW,BUZIIBYG,15706437.857290845
DUCMGGNW,DBWLZWNK,181311.88101818506
DUCMGGNW,DEWLVASR,442886.6202236954
DUCMGGNW,FDXPMYGF,41773.7803752115
DUCMGGNW,FITUEHWN,110038.59214123152
DUCMGGNW,FRHNWLNI,887536.1898581022
DUCMGGNW,FWUCPMMW,61679.87093299534
DUCMGGNW,HXYSSRXE,4834222.328377335
DUCMGGNW,IGDVVKUD,42074.96248035133
DUCMGGNW,JSLXRQOK,55317.37163193803
DUCMGGNW,OGAFEHLU,31074.931005238555
DUCMGGNW,QKXNTIIB,1431187.684753627
DUCMGGNW,RAWUKQMJ,3445788.3453578874
DUCMGGNW,RCBZUSIM,42833.06464755349
DUCMGGNW,RJGPVEXX,657975.642298717
DUCMGGNW,SUOYXCHP,15847.311096776277
DUCMGGNW,UQYUIVVR,3212444.575112451
DUCMGGNW,UXSPKBJR,498429.37109970395
DUCMGGNW,VUAFAIYJ,943522.0078051672
DUCMGGNW,WQMVCOEM,59964.164730553515
DUCMGGNW,XMKRPGLB,874419.2302613389
ELQGMQWE,AANGBULD,503856.69894137327
ELQGMQWE,AHMDUILJ,151617.66349159088
ELQGMQWE,APQGTRMF,94442.83278921712
ELQGMQWE,BEZYMBBT,3650546.907847645
ELQGMQWE,CCLHWFWF,12138294.203377496
ELQGMQWE,DBWLZWNK,177343.29652179126
ELQGMQWE,DDEXPPXU,39770.71438200399
ELQGMQWE,DEWLVASR,443643.88184346166
ELQGMQWE,DNMPSKTB,5251496.952940984
ELQGMQWE,FITUEHWN,89022.32765308209
ELQGMQWE,FQCLOEXA,2633061.4140693117
ELQGMQWE,FTSVTTSR,188418.4758446198
ELQGMQWE,FWUCPMMW,45492.020753284916
ELQGMQWE,GYHKIVQT,26837525.838848967
ELQGMQWE,HXYSSRXE,4975646.100123059
ELQGMQWE,JBVHSUWY,402089.95092885755
ELQGMQWE,JERHKLYW,30283.671086447313
ELQGMQWE,JPBRUTWP,5210912.794714107
ELQGMQWE,JSLXRQOK,23607.47957306169
ELQGMQWE,KEUWZRKO,305838.42620188
ELQGMQWE,KJNSOAHR,19456982.793647714
ELQGMQWE,LLHREMKS,50812.97985092923
ELQGMQWE,LPHPPJUG,1287054.7360842042
ELQGMQWE,LRVGFDFM,3070287.0171288243
ELQGMQWE,LUENUFGA,3722876.0658696736
ELQGMQWE,NZKBIBNU,312581.48122849595
ELQGMQWE,OGAFEHLU,59626.66343010776
ELQGMQWE,OKMBFVKS,1707032.863351169
ELQGMQWE,OXKURKXR,153976.91161531117
ELQGMQWE,QJQJSWFU,141069.3298222581
ELQGMQWE,RJGPVEXX,611935.7255437342
ELQGMQWE,SAHWCZNH,2324557.0645848005
ELQGMQWE,SDWAYPIK,5759462.736939482
ELQGMQWE,SUOYXCHP,55252.553903934546
ELQGMQWE,UIFPPCLR,158791.8896652572
ELQGMQWE,UQYUIVVR,3274769.883188042
ELQGMQWE,VUAFAIYJ,913553.7727936003
ELQGMQWE,WBLJNPZQ,206472.7436522767
ELQGMQWE,WPQXWHYO,16275414.137494043
ELQGMQWE,XMKRPGLB,822818.0008584978
ELQGMQWE,XUOIQPFL,2702788.934138473
ELQGMQWE,YSYHGLQK,0.0
ELQGMQWE,ZGJXVMNI,2733022.872217153
ELQGMQWE,ZKENOUDA,387879.6515803747
ELQGMQWE,ZXERAXWP,1032.460231717676
EVBVXETX,APQGTRMF,101673.50001459103
EVBVXETX,ATLDMDBO,39329815.291869774
EVBVXETX,AXULOHBQ,67392.62003575824
EVBVXETX,BJALXPFS,168168.5451605376
EVBVXETX,BLANHGYY,83710.4125196971
EVBVXETX,BTMOEMEP,15295539.592916427
EVBVXETX,BUZIIBYG,15537784.170591265
EVBVXETX,DNMPSKTB,5227228.496688825
EVBVXETX,DUCMGGNW,859557.1293939627
EVBVXETX,FDXPMYGF,1606.037741376087
EVBVXETX,FQCLOEXA,2568906.7278117863
EVBVXETX,FRHNWLNI,929626.7154570604
EVBVXETX,FWUCPMMW,30231.955798828974
EVBVXETX,HXYSSRXE,5057665.2019611625
EVBVXETX,IGDVVKUD,8226.566922941245
EVBVXETX,JPBRUTWP,5249447.2199144615
EVBVXETX,JSLXRQOK,0.0
EVBVXETX,KEUWZRKO,356009.23811008036
EVBVXETX,KJNSOAHR,18703157.64871122
EVBVXETX,LUENUFGA,3615043.6628934597
EVBVXETX,MIRCVAMV,105828.08126049861
EVBVXETX,NZKBIBNU,321638.1213739803
EVBVXETX,QRKRBYJL,1969064.7394338488
EVBVXETX,QVLMOEYE,1126489.3555045957
EVBVXETX,RCBZUSIM,73940.18143852241
EVBVXETX,SAHWCZNH,2319787.8994705863
EVBVXETX,UGEQLMXM,286885.5939697055
EVBVXETX,UXSPKBJR,444111.40052891057
EVBVXETX,VBYCLTYZ,401887.96134482604
EVBVXETX,WBLJNPZQ,180398.41267537698
EVBVXETX,WPQXWHYO,16208326.228350025
EVBVXETX,WQMVCOEM,8619.023151954636
EVBVXETX,XIFHSOWQ,120241.9570777081
EVBVXETX,XIPPENFQ,295149.9964460358
EVBVXETX,ZCELVYQU,190278.61818803288
EVBVXETX,ZGJXVMNI,2733875.8086829092
FCYBOAXC,ATLDMDBO,42900222.35138005
FCYBOAXC,BEZYMBBT,3757668.144988816
FCYBOAXC,BJALXPFS,221839.09781288076
FCYBOAXC,BSRMSVTC,354029.26055626664
FCYBOAXC,BTMOEMEP,15812426.389042195
FCYBOAXC,BUZIIBYG,16502774.68025774
FCYBOAXC,DUCMGGNW,927423.5892324443
FCYBOAXC,FQCLOEXA,2530646.996551625
FCYBOAXC,FRHNWLNI,928995.7135826363
FCYBOAXC,FWUCPMMW,0.0
FCYBOAXC,IGDVVKUD,109343.65148763824
FCYBOAXC,JERHKLYW,44091.61968913954
FCYBOAXC,JPBRUTWP,5219251.801684359
FCYBOAXC,JSLXRQOK,82871.5273592975
FCYBOAXC,LPHPPJUG,1366114.3990144203
FCYBOAXC,LSOIUSXD,203689.53614781238
FCYBOAXC,LUENUFGA,3692130.1762151034
FCYBOAXC,MIRCVAMV,114310.14404017478
FCYBOAXC,QKXNTIIB,1466829.7473348225
FCYBOAXC,UQYUIVVR,3044632.235115314
FCYBOAXC,VBYCLTYZ,458465.2387600858
FCYBOAXC,VUAFAIYJ,694811.4792393809
FCYBOAXC,VWMBASNE,117001.87906284165
FCYBOAXC,WBLJNPZQ,184350.8914960241
FCYBOAXC,XUOIQPFL,2805071.2997916453
FDXPMYGF,AHMDUILJ,68395.73706532549
FDXPMYGF,BJALXPFS,185366.1418087501
FDXPMYGF,BSRMSVTC,333700.1878050873
FDXPMYGF,CCLHWFWF,12169625.393011577
FDXPMYGF,DNMPSKTB,5372975.80570745
FDXPMYGF,DUCMGGNW,975407.3422630979
FDXPMYGF,FITUEHWN,133808.850056489
FDXPMYGF,FQCLOEXA,2507839.86778191
FDXPMYGF,HCDTGMST,167625.25457062572
FDXPMYGF,HXYSSRXE,5141132.705706968
FDXPMYGF,JBVHSUWY,442452.121602064
FDXPMYGF,JERHKLYW,71763.193290825
FDXPMYGF,JPBRUTWP,5471105.816002131
FDXPMYGF,KEUWZRKO,381681.0972933164
FDXPMYGF,LSOIUSXD,200021.92874087114
FDXPMYGF,LUENUFGA,3732910.2072173506
FDXPMYGF,MBSBZBXA,4267726.22771972
FDXPMYGF,OGAFEHLU,77170.06422755402
FDXPMYGF,RJGPVEXX,671933.6766191162
FDXPMYGF,ROACSLMG,2214852.814648355
FDXPMYGF,SAHWCZNH,2351031.152342568
FDXPMYGF,SUOYXCHP,113985.27103250101
FDXPMYGF,VMAQSTJE,73802.31473550759
FDXPMYGF,WBLJNPZQ,178841.01368244737
FDXPMYGF,WPQXWHYO,15795774.91548022
FDXPMYGF,WQMVCOEM,106293.97235610057
FDXPMYGF,XIFHSOWQ,113725.99413641822
FITUEHWN,AXULOHBQ,131620.44947461784
FITUEHWN,BEZYMBBT,3667424.3981416454
FITUEHWN,BJALXPFS,239056.0650328379
FITUEHWN,CCLHWFWF,12084771.31653196
FITUEHWN,DBWLZWNK,181346.85514017567
FITUEHWN,DEWLVASR,452582.7434681421
FITUEHWN,FDXPMYGF,22878.074057449587
FITUEHWN,GKQIJYDH,5530412.115914104
FITUEHWN,KJNSOAHR,20086148.86746396
FITUEHWN,LSOIUSXD,185175.80678368174
FITUEHWN,LUENUFGA,3617956.495657049
FITUEHWN,MBSBZBXA,4202441.141864955
FITUEHWN,OKMBFVKS,1762743.276388592
FITUEHWN,QJQJSWFU,161623.2606157828
FITUEHWN,RCBZUSIM,12258.593004443683
FITUEHWN,SAAYMURU,75091.46911605261
FITUEHWN,STZDBITS,21990936.06742564
FITUEHWN,UGEQLMXM,275068.41528717615
FITUEHWN,UQYUIVVR,3273597.8460575035
FITUEHWN,XMKRPGLB,917803.9854024155
FITUEHWN,ZCELVYQU,206932.88618780766
FQCLOEXA,AANGBULD,453527.58809288684
FQCLOEXA,AHMDUILJ,98733.48129022494
FQCLOEXA,AXULOHBQ,136669.68230461888
FQCLOEXA,BEZYMBBT,3715610.248151151
FQCLOEXA,BSRMSVTC,293760.99615843315
FQCLOEXA,BUZIIBYG,16581499.683744628
FQCLOEXA,DEWLVASR,409405.45079483837
FQCLOEXA,DUCMGGNW,855775.1439888268
FQCLOEXA,EVBVXETX,5101126.735450338
FQCLOEXA,FITUEHWN,53872.97770098038
FQCLOEXA,FRHNWLNI,861219.9941686001
FQCLOEXA,IGDVVKUD,38497.34130151197
FQCLOEXA,JSLXRQOK,0.0
FQCLOEXA,KAGJCHMR,0.0
FQCLOEXA,KEUWZRKO,315286.0083516538
FQCLOEXA,KJNSOAHR,20316731.334601704
FQCLOEXA,LLHREMKS,51301.4700697111
FQCLOEXA,LSOIUSXD,194367.49411360547
FQCLOEXA,LUENUFGA,3651710.3970406363
FQCLOEXA,NZKBIBNU,331879.63146009576
FQCLOEXA,QJQJSWFU,146554.63332465757
FQCLOEXA,QVLMOEYE,1185361.69906784
FQCLOEXA,RJGPVEXX,652779.2399322069
FQCLOEXA,SAAYMURU,24374.300688269548
FQCLOEXA,SAHWCZNH,2285532.196655566
FQCLOEXA,SDWAYPIK,5959596.6921053445
FQCLOEXA,SNHYOVBM,216309.68505813554
FQCLOEXA,UXSPKBJR,460264.50980390236
FQCLOEXA,VBYCLTYZ,367982.9453872852
FQCLOEXA,VMAQSTJE,32529.97885102965
FQCLOEXA,WPQXWHYO,16269410.951771347
FQCLOEXA,WQMVCOEM,0.0
FQCLOEXA,XIFHSOWQ,55204.19913882762
FQCLOEXA,XIPPENFQ,153333.1474752482
FQCLOEXA,YSYHGLQK,24834.497110150754
FQCLOEXA,ZCELVYQU,164503.04499615822
FQCLOEXA,ZKENOUDA,376725.759384783
FQCLOEXA,ZXERAXWP,10053.084546009079
FRHNWLNI,ATLDMDBO,40038876.36618825
FRHNWLNI,BJALXPFS,144546.1973673068
FRHNWLNI,BLANHGYY,64786.49309144728
FRHNWLNI,BSRMSVTC,291169.0717105651
FRHNWLNI,BTMOEMEP,15382229.31639573
FRHNWLNI,DDEXPPXU,38511.45402860083
FRHNWLNI,DNMPSKTB,5345340.944026388
FRHNWLNI,DUCMGGNW,938389.543560341
FRHNWLNI,EVBVXETX,5174471.328003914
FRHNWLNI,FDXPMYGF,0.0
FRHNWLNI,FITUEHWN,105317.38842492923
FRHNWLNI,GKQIJYDH,5428456.701347462
FRHNWLNI,GYHKIVQT,27208807.82675915
FRHNWLNI,HXYSSRXE,4991093.0732238395
FRHNWLNI,IGDVVKUD,34053.54904420208
FRHNWLNI,JERHKLYW,44047.97823706735
FRHNWLNI,JPBRUTWP,5183254.979056555
FRHNWLNI,LLHREMKS,69436.21614523977
FRHNWLNI,LPHPPJUG,1238811.718754672
FRHNWLNI,LRVGFDFM,2979723.187639731
FRHNWLNI,LUENUFGA,3753733.9093083823
FRHNWLNI,QJQJSWFU,104805.36804192606
FRHNWLNI,QRKRBYJL,1951364.9439926175
FRHNWLNI,QVLMOEYE,1157214.3617140143
FRHNWLNI,RCBZUSIM,0.0
FRHNWLNI,UGEQLMXM,205684.23096693773
FRHNWLNI,UIFPPCLR,94984.52270633169
FRHNWLNI,UXSPKBJR,434268.46337622404
FRHNWLNI,VBYCLTYZ,432783.5959140491
FRHNWLNI,WBLJNPZQ,171542.60310798977
FRHNWLNI,WQMVCOEM,0.0
FRHNWLNI,XIPPENFQ,156517.96205556672
FRHNWLNI,XUOIQPFL,2731155.8303177115
FRHNWLNI,ZCELVYQU,142981.52204706334
FRHNWLNI,ZGJXVMNI,2700868.5637188777
FTSVTTSR,BEZYMBBT,3702529.654375637
FTSVTTSR,DBWLZWNK,147453.74222652707
FTSVTTSR,DEWLVASR,449093.6231901441
FTSVTTSR,FQCLOEXA,2586911.457046563
FTSVTTSR,GKQIJYDH,5619832.874080245
FTSVTTSR,GYHKIVQT,27800039.42576725
FTSVTTSR,KAGJCHMR,579.1453409651294
FTSVTTSR,LLHREMKS,56184.90898289345
FTSVTTSR,MBSBZBXA,4210291.176683102
FTSVTTSR,OKMBFVKS,1662239.6243204381
FTSVTTSR,QKXNTIIB,1398986.1850030636
FTSVTTSR,SAAYMURU,74009.9940741621
FTSVTTSR,SNHYOVBM,254427.303896863
FTSVTTSR,STZDBITS,21250000.710263886
FTSVTTSR,SUOYXCHP,7251.018171706237
FTSVTTSR,UQYUIVVR,3332699.59026114
FTSVTTSR,VBYCLTYZ,452562.9993804749
FTSVTTSR,YSYHGLQK,1158.3945945315063
FTSVTTSR,ZCELVYQU,179564.0447179787
FTSVTTSR,ZKENOUDA,382266.265821591
FWUCPMMW,AHMDUILJ,104849.61560897622
FWUCPMMW,AXULOHBQ,95373.18319089152
FWUCPMMW,BJALXPFS,199887.79627544899
FWUCPMMW,BLANHGYY,77279.87391445786
FWUCPMMW,BSRMSVTC,337154.2121320199
FWUCPMMW,DNMPSKTB,5431775.793820689
FWUCPMMW,DUCMGGNW,902447.5727486764
FWUCPMMW,FDXPMYGF,117498.90257851593
FWUCPMMW,FRHNWLNI,949315.4089307976
FWUCPMMW,FTSVTTSR,244872.73637038656
FWUCPMMW,HXYSSRXE,5150079.383242335
FWUCPMMW,JBVHSUWY,441203.33404028136
FWUCPMMW,JSLXRQOK,117407.69656458776
FWUCPMMW,LLHREMKS,76331.70120863523
FWUCPMMW,QJQJSWFU,84314.30113318749
FWUCPMMW,RCBZUSIM,30717.654813891277
FWUCPMMW,ROACSLMG,2261915.035581696
FWUCPMMW,SAAYMURU,47159.32476534415
FWUCPMMW,SUOYXCHP,27079.92374333646
FWUCPMMW,UQYUIVVR,3803083.6243860284
FWUCPMMW,WBLJNPZQ,180161.48247525375
FWUCPMMW,WHPUAOID,162617.94744031597
FWUCPMMW,WQMVCOEM,57503.473122015595
GKQIJYDH,AXULOHBQ,88876.34114549682
GKQIJYDH,BJALXPFS,191469.57868513558
GKQIJYDH,BTMOEMEP,15533052.477186453
GKQIJYDH,DBWLZWNK,199052.4121902613
GKQIJYDH,DDEXPPXU,121348.35544509348
GKQIJYDH,DUCMGGNW,880844.7630254026
GKQIJYDH,ELQGMQWE,597803.5171005507
GKQIJYDH,FDXPMYGF,11999.460899420083
GKQIJYDH,FQCLOEXA,2587944.5966579993
GKQIJYDH,FWUCPMMW,0.0
GKQIJYDH,JBVHSUWY,405642.67463932093
GKQIJYDH,LLHREMKS,81701.05331079382
GKQIJYDH,LPHPPJUG,1246739.2520505157
GKQIJYDH,OXKURKXR,205081.06764172204
GKQIJYDH,UQYUIVVR,3254959.2310339455
GKQIJYDH,XMKRPGLB,926678.410239554
GKQIJYDH,YSYHGLQK,3322.8934778822586
GKQIJYDH,ZCELVYQU,195860.99861052446
GKQIJYDH,ZXERAXWP,81305.1451247083
GYHKIVQT,AANGBULD,476093.29502958525
GYHKIVQT,APQGTRMF,58868.249831284396
GYHKIVQT,ATLDMDBO,40511216.012568444
GYHKIVQT,AXULOHBQ,27454.11045687925
GYHKIVQT,BEZYMBBT,3668585.5751188975
GYHKIVQT,BJALXPFS,178232.03455355484
GYHKIVQT,BLANHGYY,87409.44025586545
GYHKIVQT,BSRMSVTC,251975.14030805603
GYHKIVQT,BTMOEMEP,15460059.631505111
GYHKIVQT,BUZIIBYG,16288807.118295824
GYHKIVQT,DDEXPPXU,83203.36234625056
GYHKIVQT,DEWLVASR,400981.94240333233
GYHKIVQT,DNMPSKTB,5210699.713078184
GYHKIVQT,ELQGMQWE,555275.3805179382
GYHKIVQT,EVBVXETX,5044766.421074226
GYHKIVQT,FCYBOAXC,109594635.79632339
GYHKIVQT,FDXPMYGF,0.0
GYHKIVQT,FITUEHWN,115258.73790528905
GYHKIVQT,FQCLOEXA,2548806.231235043
GYHKIVQT,HXYSSRXE,4944706.942721217
GYHKIVQT,JBVHSUWY,360862.9162711073
GYHKIVQT,JPBRUTWP,5154704.295024496
GYHKIVQT,KEUWZRKO,295387.3267399054
GYHKIVQT,KJNSOAHR,19132842.83568868
GYHKIVQT,LPHPPJUG,1257044.6885649362
GYHKIVQT,LUENUFGA,3677709.558634256
GYHKIVQT,MIRCVAMV,88073.98329446558
GYHKIVQT,NZKBIBNU,353281.5270222174
GYHKIVQT,OGAFEHLU,45999.42440726794
GYHKIVQT,OKMBFVKS,1750373.5423874413
GYHKIVQT,QRKRBYJL,1953262.2842781502
GYHKIVQT,QVLMOEYE,1159045.5770308939
GYHKIVQT,RAWUKQMJ,3405075.221646254
GYHKIVQT,RCBZUSIM,26137.083891759627
GYHKIVQT,RJGPVEXX,680045.8294178015
GYHKIVQT,SAAYMURU,79057.91105512995
GYHKIVQT,SAHWCZNH,2262232.034061056
GYHKIVQT,SDWAYPIK,5836222.053694945
GYHKIVQT,UGEQLMXM,254456.81544108782
GYHKIVQT,UIFPPCLR,74146.45231844392
GYHKIVQT,UQYUIVVR,3058596.391803452
GYHKIVQT,VBYCLTYZ,394512.40111429244
GYHKIVQT,VMAQSTJE,0.0
GYHKIVQT,VWMBASNE,137473.3626233423
GYHKIVQT,WBLJNPZQ,146626.23445229977
GYHKIVQT,WPQXWHYO,15649691.887772491
GYHKIVQT,WQMVCOEM,22401.718416190706
GYHKIVQT,XIFHSOWQ,84976.73012156598
GYHKIVQT,XUOIQPFL,2716896.6613743636
GYHKIVQT,ZCELVYQU,215728.31845656503
GYHKIVQT,ZGJXVMNI,2690917.6202868656
GYHKIVQT,ZKENOUDA,390652.30186160095
GYHKIVQT,ZXERAXWP,71819.61799087841
HCDTGMST,AHMDUILJ,112745.15880049672
HCDTGMST,APQGTRMF,66972.2362879049
HCDTGMST,ATLDMDBO,41869026.50293908
HCDTGMST,BEZYMBBT,3642314.8720850945
HCDTGMST,BTMOEMEP,15895391.467057604
HCDTGMST,DDEXPPXU,13155.50249107834
HCDTGMST,DNMPSKTB,5366263.692443827
HCDTGMST,FRHNWLNI,840064.304709611
HCDTGMST,GKQIJYDH,5464726.706262107
HCDTGMST,HXYSSRXE,5002863.658571047
HCDTGMST,JERHKLYW,43899.60050261486
HCDTGMST,JPBRUTWP,5369711.255384854
HCDTGMST,KEUWZRKO,375118.3593722638
HCDTGMST,LUENUFGA,3719664.1800623476
HCDTGMST,MBSBZBXA,4252345.5975583
HCDTGMST,OJIFIHMZ,3273882.410375909
HCDTGMST,OKMBFVKS,1647815.2542185164
HCDTGMST,QKXNTIIB,1444710.9391066884
HCDTGMST,QRKRBYJL,1959736.3351384955
HCDTGMST,RAWUKQMJ,3471651.3329361295
HCDTGMST,RCBZUSIM,0.0
HCDTGMST,SAHWCZNH,2369522.0369146685
HCDTGMST,STZDBITS,21153737.542763717
HCDTGMST,SUOYXCHP,50485.24699684419
HCDTGMST,UXSPKBJR,487500.9629242895
HCDTGMST,VBYCLTYZ,429787.10653313436
HCDTGMST,VWMBASNE,140941.62297099922
HCDTGMST,WQMVCOEM,23338.638356359676
HCDTGMST,XIFHSOWQ,89278.24710313231
HCDTGMST,ZGJXVMNI,2846565.9359646747
HXYSSRXE,AANGBULD,505146.3797170855
HXYSSRXE,AHMDUILJ,140867.3439243082
HXYSSRXE,APQGTRMF,105393.93080446869
HXYSSRXE,ATLDMDBO,40478771.230538115
HXYSSRXE,AXULOHBQ,62258.48644983489
HXYSSRXE,BJALXPFS,123533.63846868835
HXYSSRXE,BLANHGYY,44975.357264248654
HXYSSRXE,BSRMSVTC,237147.75851154048
HXYSSRXE,BTMOEMEP,15580943.884334113
HXYSSRXE,CCLHWFWF,11915163.555856671
HXYSSRXE,DEWLVASR,451651.6892779907
HXYSSRXE,DNMPSKTB,5244647.408442071
HXYSSRXE,ELQGMQWE,608034.4182512322
HXYSSRXE,EVBVXETX,5059767.444031412
HXYSSRXE,FDXPMYGF,56871.87413151562
HXYSSRXE,FQCLOEXA,2538545.116138949
HXYSSRXE,FRHNWLNI,946037.3425842081
HXYSSRXE,GYHKIVQT,24734456.36829071
HXYSSRXE,JBVHSUWY,388299.71975420136
HXYSSRXE,JPBRUTWP,5200200.127696192
HXYSSRXE,KEUWZRKO,310979.6935822675
HXYSSRXE,LPHPPJUG,1392618.0743505117
HXYSSRXE,LSOIUSXD,207031.1937541254
HXYSSRXE,LUENUFGA,3622349.90267661
HXYSSRXE,NZKBIBNU,355190.45013386104
HXYSSRXE,OGAFEHLU,19062.282804179937
HXYSSRXE,OKMBFVKS,1696799.365856132
HXYSSRXE,OXKURKXR,143210.7594139967
HXYSSRXE,QJQJSWFU,161194.01001775265
HXYSSRXE,QRKRBYJL,1902067.7578292517
HXYSSRXE,RAWUKQMJ,3502011.842282068
HXYSSRXE,RCBZUSIM,32040.173597875983
HXYSSRXE,RJGPVEXX,642818.5701079867
HXYSSRXE,SAHWCZNH,2278795.405494001
HXYSSRXE,SDWAYPIK,5820604.986638683
HXYSSRXE,SUOYXCHP,81215.69892111886
HXYSSRXE,UGEQLMXM,201608.25579098146
HXYSSRXE,UIFPPCLR,67348.8025521515
HXYSSRXE,VMAQSTJE,0.0
HXYSSRXE,VWMBASNE,108646.13519884553
HXYSSRXE,WBLJNPZQ,139979.29452613182
HXYSSRXE,WPQXWHYO,15746283.369074497
HXYSSRXE,WQMVCOEM,33320.8546882486
HXYSSRXE,XIFHSOWQ,26886.32348093856
HXYSSRXE,XIPPENFQ,202200.86073000822
HXYSSRXE,XUOIQPFL,2774074.925003342
HXYSSRXE,ZGJXVMNI,2699425.652926892
HXYSSRXE,ZKENOUDA,388375.1398841776
IGDVVKUD,APQGTRMF,62433.012482739054
IGDVVKUD,ATLDMDBO,43586084.08039175
IGDVVKUD,BEZYMBBT,3704778.3801719774
IGDVVKUD,BLANHGYY,116256.30457702
IGDVVKUD,BSRMSVTC,318800.55465430394
IGDVVKUD,BTMOEMEP,15745207.95857084
IGDVVKUD,BUZIIBYG,16542306.764664985
IGDVVKUD,DBWLZWNK,172993.58624404948
IGDVVKUD,DNMPSKTB,5402586.034549505
IGDVVKUD,DUCMGGNW,923378.160691129
IGDVVKUD,EVBVXETX,5232974.920580129
IGDVVKUD,FDXPMYGF,63181.69124966767
IGDVVKUD,FITUEHWN,94433.9485396659
IGDVVKUD,FQCLOEXA,2592065.3523391406
IGDVVKUD,FRHNWLNI,931363.0501718656
IGDVVKUD,FWUCPMMW,5078.217987406068
IGDVVKUD,GYHKIVQT,27193420.45552927
IGDVVKUD,HXYSSRXE,5092051.946254117
IGDVVKUD,JPBRUTWP,5405484.62843182
IGDVVKUD,LPHPPJUG,1212708.3968305495
IGDVVKUD,LRVGFDFM,3142815.2960058954
IGDVVKUD,OKMBFVKS,1734109.8106659157
IGDVVKUD,OXKURKXR,86800.7430645395
IGDVVKUD,QRKRBYJL,2088836.9625340356
IGDVVKUD,QVLMOEYE,1215446.4554390977
IGDVVKUD,RAWUKQMJ,3513557.440699579
IGDVVKUD,RCBZUSIM,48909.74881761521
